Episode,Links
370,https://scontent-xsp1-1.xx.fbcdn.net/v/t39.25447-2/10000000_968393824219710_321049062477585623_n.mp4?_nc_cat=108&vs=8e377298902a1da3&_nc_vs=HBksFQAYJEdJQ1dtQUFfTXVYQnYzQURBTmZjY3R4cm1IUUVibWRqQUFBRhUAAsgBABUAGCRHSUNXbUFEQmRvcEJxZ1lCQUV4RmxKemU5akpkYnY0R0FBQUYVAgLIAQBLB4gScHJvZ3Jlc3NpdmVfcmVjaXBlATENc3Vic2FtcGxlX2ZwcwAQdm1hZl9lbmFibGVfbnN1YgAgbWVhc3VyZV9vcmlnaW5hbF9yZXNvbHV0aW9uX3NzaW0AKGNvbXB1dGVfc3NpbV9vbmx5X2F0X29yaWdpbmFsX3Jlc29sdXRpb24AHXVzZV9sYW5jem9zX2Zvcl92cW1fdXBzY2FsaW5nABFkaXNhYmxlX3Bvc3RfcHZxcwAVACUAHIwXQAAAAAAAAAAREQAAACbi%2Fpbo%2BfR%2FFQIoAkMzGAt2dHNfcHJldmlldxwXQJaAF41P3zsYIWRhc2hfZ2VuMmh3YmFzaWNfaHEyX2ZyYWdfMl92aWRlbxIAGBh2aWRlb3MudnRzLmNhbGxiYWNrLnByb2Q4ElZJREVPX1ZJRVdfUkVRVUVTVBsKiBVvZW1fdGFyZ2V0X2VuY29kZV90YWcGb2VwX2hkE29lbV9yZXF1ZXN0X3RpbWVfbXMBMAxvZW1fY2ZnX3J1bGUHdW5tdXRlZBNvZW1fcm9pX3JlYWNoX2NvdW50AjM3EW9lbV9pc19leHBlcmltZW50AAxvZW1fdmlkZW9faWQPODE0NzM4NDI2OTcyNzIxEm9lbV92aWRlb19hc3NldF9pZBAxMzYxMzAzOTQ0NDUyNzY0FW9lbV92aWRlb19yZXNvdXJjZV9pZA8yODEyODUxNjc4NjU3Nzccb2VtX3NvdXJjZV92aWRlb19lbmNvZGluZ19pZBAxNjU2NDk5OTY0ODYzMTQwDnZ0c19yZXF1ZXN0X2lkACUCHAAljgIbCIgBcwQ3OTAzAmNkCjIwMjMtMDgtMjMDcmNiATADYXBwBnVwbG9hZAJjdBlDT05UQUlORURfUE9TVF9BVFRBQ0hNRU5UE29yaWdpbmFsX2R1cmF0aW9uX3MIMTQ0MC4xMDcBZgJhZAJ0cxVwcm9ncmVzc2l2ZV9lbmNvZGluZ3MA&ccb=1-7&_nc_sid=41a7d5&efg=eyJ2ZW5jb2RlX3RhZyI6Im9lcF9oZCJ9&_nc_ohc=IzKolaAK1-EAX-3esXR&_nc_ht=scontent-xsp1-1.xx&edm=APRAPSkEAAAA&oh=00_AfC6oS5tCMl8VMXYVXhbGPAu-_HXDCCXRU3hGnGK1C05Mw&oe=650272BF&_nc_rid=383260441523562
371,https://scontent-xsp1-2.xx.fbcdn.net/v/t39.25447-2/10000000_801983672073269_4401083859711122515_n.mp4?_nc_cat=106&vs=214b6f806b252725&_nc_vs=HBksFQAYJEdJQ1dtQUExdk9OZlp0a0NBRk5jeWRSenloTTlibWRqQUFBRhUAAsgBABUAGCRHSUNXbUFCbTBFS2JROWtFQUlTS2o2RGRTRWNKYnY0R0FBQUYVAgLIAQBLB4gScHJvZ3Jlc3NpdmVfcmVjaXBlATENc3Vic2FtcGxlX2ZwcwAQdm1hZl9lbmFibGVfbnN1YgAgbWVhc3VyZV9vcmlnaW5hbF9yZXNvbHV0aW9uX3NzaW0AKGNvbXB1dGVfc3NpbV9vbmx5X2F0X29yaWdpbmFsX3Jlc29sdXRpb24AHXVzZV9sYW5jem9zX2Zvcl92cW1fdXBzY2FsaW5nABFkaXNhYmxlX3Bvc3RfcHZxcwAVACUAHIwXQAAAAAAAAAAREQAAACaejtGUv5v9AhUCKAJDMxgLdnRzX3ByZXZpZXccF0CWgBeNT987GCFkYXNoX2dlbjJod2Jhc2ljX2hxMl9mcmFnXzJfdmlkZW8SABgYdmlkZW9zLnZ0cy5jYWxsYmFjay5wcm9kOBJWSURFT19WSUVXX1JFUVVFU1QbCogVb2VtX3RhcmdldF9lbmNvZGVfdGFnBm9lcF9oZBNvZW1fcmVxdWVzdF90aW1lX21zATAMb2VtX2NmZ19ydWxlB3VubXV0ZWQTb2VtX3JvaV9yZWFjaF9jb3VudAEwEW9lbV9pc19leHBlcmltZW50AAxvZW1fdmlkZW9faWQPNjI4OTIyNTcyNzI1MzMzEm9lbV92aWRlb19hc3NldF9pZA82NDQ5MDIxODc3Mzg1MjQVb2VtX3ZpZGVvX3Jlc291cmNlX2lkDzgzODMwMDE5NDE4NjEyNxxvZW1fc291cmNlX3ZpZGVvX2VuY29kaW5nX2lkDzk4MDc3NTEzNjQ3NjIyMg52dHNfcmVxdWVzdF9pZAAlAhwAJY4CGwiIAXMDNTkxAmNkCjIwMjMtMDgtMjMDcmNiATADYXBwBnVwbG9hZAJjdBlDT05UQUlORURfUE9TVF9BVFRBQ0hNRU5UE29yaWdpbmFsX2R1cmF0aW9uX3MIMTQ0MC4xMDcBZgJhZAJ0cxVwcm9ncmVzc2l2ZV9lbmNvZGluZ3MA&ccb=1-7&_nc_sid=41a7d5&efg=eyJ2ZW5jb2RlX3RhZyI6Im9lcF9oZCJ9&_nc_ohc=1aSypdjbQdcAX8aj87d&_nc_ht=scontent-xsp1-2.xx&edm=APRAPSkEAAAA&oh=00_AfAxmFAR3REWSendUda_ST2YziNYaK-ZOjRxzjAmZVnzaA&oe=650371CC&_nc_rid=919651968125632
372,https://scontent-xsp1-3.xx.fbcdn.net/v/t39.25447-2/10000000_3474616529469846_7372073289970898051_n.mp4?_nc_cat=107&vs=2606529616b4f036&_nc_vs=HBksFQAYJEdJQ1dtQUNXUWZnekpWZ01BSU5VM0NxWjNVNW1ibWRqQUFBRhUAAsgBABUAGCRHSUNXbUFDWEZEV19MWG9EQUFKZ2FYRmNES1ZHYnY0R0FBQUYVAgLIAQBLB4gScHJvZ3Jlc3NpdmVfcmVjaXBlATENc3Vic2FtcGxlX2ZwcwAQdm1hZl9lbmFibGVfbnN1YgAgbWVhc3VyZV9vcmlnaW5hbF9yZXNvbHV0aW9uX3NzaW0AKGNvbXB1dGVfc3NpbV9vbmx5X2F0X29yaWdpbmFsX3Jlc29sdXRpb24AHXVzZV9sYW5jem9zX2Zvcl92cW1fdXBzY2FsaW5nABFkaXNhYmxlX3Bvc3RfcHZxcwAVACUAHIwXQAAAAAAAAAAREQAAACbS0sfBxoK8AhUCKANDM2UYC3Z0c19wcmV2aWV3HBdAloAXjU%2FfOxghZGFzaF9nZW4yaHdiYXNpY19ocTJfZnJhZ18yX3ZpZGVvEgAYGHZpZGVvcy52dHMuY2FsbGJhY2sucHJvZDgSVklERU9fVklFV19SRVFVRVNUGwqIFW9lbV90YXJnZXRfZW5jb2RlX3RhZwZvZXBfaGQTb2VtX3JlcXVlc3RfdGltZV9tcwEwDG9lbV9jZmdfcnVsZQd1bm11dGVkE29lbV9yb2lfcmVhY2hfY291bnQBMBFvZW1faXNfZXhwZXJpbWVudAAMb2VtX3ZpZGVvX2lkEDIyMDY2NDI4ODk1MjkzMDQSb2VtX3ZpZGVvX2Fzc2V0X2lkDzI4NDc3OTg4MDg2MzUxORVvZW1fdmlkZW9fcmVzb3VyY2VfaWQPNjk0OTM1MTcyNDc4MTIxHG9lbV9zb3VyY2VfdmlkZW9fZW5jb2RpbmdfaWQPMjU5OTM5MzUwMzExMzQwDnZ0c19yZXF1ZXN0X2lkACUCHAAljgIbCIgBcwM1MjICY2QKMjAyMy0wOC0yMwNyY2IBMANhcHAGdXBsb2FkAmN0GUNPTlRBSU5FRF9QT1NUX0FUVEFDSE1FTlQTb3JpZ2luYWxfZHVyYXRpb25fcwgxNDQwLjEwNwFmAmFkAnRzFXByb2dyZXNzaXZlX2VuY29kaW5ncwA%3D&ccb=1-7&_nc_sid=41a7d5&efg=eyJ2ZW5jb2RlX3RhZyI6Im9lcF9oZCJ9&_nc_ohc=JnsFYTHps5EAX8IQToK&_nc_oc=AQnR3CwasXTw4H46wZmkUM0P96L30ois57Z1_6MU6Rv9HGsGWzT3CqksdrI2HKWEBxn9CmwKVywr-mv_ge9oWY6Z&_nc_ht=scontent-xsp1-3.xx&edm=APRAPSkEAAAA&oh=00_AfBuRnjhfuBaHr0hA5AA7NO3MHApy9tc-7fodZcSQQFSVA&oe=6502E105&_nc_rid=991636555974334
373,https://scontent-xsp1-3.xx.fbcdn.net/v/t39.25447-2/10000000_3244623619171969_7119042374382803097_n.mp4?_nc_cat=111&vs=e5745c5844738a48&_nc_vs=HBksFQAYJEdJQ1dtQUNCSmtETzk0WUxBSmxZQ2pwUzY4dGlibWRqQUFBRhUAAsgBABUAGCRHSUNXbUFESF9sMHNmQk1MQVBTSlJuZVExV2tMYnY0R0FBQUYVAgLIAQBLB4gScHJvZ3Jlc3NpdmVfcmVjaXBlATENc3Vic2FtcGxlX2ZwcwAQdm1hZl9lbmFibGVfbnN1YgAgbWVhc3VyZV9vcmlnaW5hbF9yZXNvbHV0aW9uX3NzaW0AKGNvbXB1dGVfc3NpbV9vbmx5X2F0X29yaWdpbmFsX3Jlc29sdXRpb24AHXVzZV9sYW5jem9zX2Zvcl92cW1fdXBzY2FsaW5nABFkaXNhYmxlX3Bvc3RfcHZxcwAVACUAHIwXQAAAAAAAAAAREQAAACbipomK5%2F7oAxUCKAJDMxgLdnRzX3ByZXZpZXccF0CWgEKPXCj2GCFkYXNoX2dlbjJod2Jhc2ljX2hxMl9mcmFnXzJfdmlkZW8SABgYdmlkZW9zLnZ0cy5jYWxsYmFjay5wcm9kOBJWSURFT19WSUVXX1JFUVVFU1QbCogVb2VtX3RhcmdldF9lbmNvZGVfdGFnBm9lcF9oZBNvZW1fcmVxdWVzdF90aW1lX21zATAMb2VtX2NmZ19ydWxlB3VubXV0ZWQTb2VtX3JvaV9yZWFjaF9jb3VudAEwEW9lbV9pc19leHBlcmltZW50AAxvZW1fdmlkZW9faWQQNjg2OTU3NTYyOTczMjMxNBJvZW1fdmlkZW9fYXNzZXRfaWQPMjgyNzE0MDY3ODI2Mjk0FW9lbV92aWRlb19yZXNvdXJjZV9pZBAxMDc1MzAxODQ3MjE0NTEzHG9lbV9zb3VyY2VfdmlkZW9fZW5jb2RpbmdfaWQPODE5OTU5NzI5NzU3ODA5DnZ0c19yZXF1ZXN0X2lkACUCHAAljgIbCIgBcwQ0NTY5AmNkCjIwMjMtMDgtMjMDcmNiATADYXBwBnVwbG9hZAJjdBlDT05UQUlORURfUE9TVF9BVFRBQ0hNRU5UE29yaWdpbmFsX2R1cmF0aW9uX3MIMTQ0MC4xMjgBZgJhZAJ0cxVwcm9ncmVzc2l2ZV9lbmNvZGluZ3MA&ccb=1-7&_nc_sid=41a7d5&efg=eyJ2ZW5jb2RlX3RhZyI6Im9lcF9oZCJ9&_nc_ohc=E--0xgXzDgAAX_rAyXq&_nc_ht=scontent-xsp1-3.xx&edm=APRAPSkEAAAA&oh=00_AfDrRjZv-HcjT42mjmnvP3dENRIwrWB9Q4y7NYX6JTwpEQ&oe=6503E3CD&_nc_rid=679276069207427
374,https://scontent-xsp1-1.xx.fbcdn.net/v/t39.25447-2/10000000_277704994896421_3002198826698988350_n.mp4?_nc_cat=105&vs=ed8cb3b721ff4e76&_nc_vs=HBksFQAYJEdJQ1dtQUFsdXBJN2t2d0FBRDdiZkRMdDg2a3BibWRqQUFBRhUAAsgBABUAGCRHSUNXbUFCczdPaVRLNHNEQU5NUktnQnhJcU51YnY0R0FBQUYVAgLIAQBLB4gScHJvZ3Jlc3NpdmVfcmVjaXBlATENc3Vic2FtcGxlX2ZwcwAQdm1hZl9lbmFibGVfbnN1YgAgbWVhc3VyZV9vcmlnaW5hbF9yZXNvbHV0aW9uX3NzaW0AKGNvbXB1dGVfc3NpbV9vbmx5X2F0X29yaWdpbmFsX3Jlc29sdXRpb24AHXVzZV9sYW5jem9zX2Zvcl92cW1fdXBzY2FsaW5nABFkaXNhYmxlX3Bvc3RfcHZxcwAVACUAHIwXQAAAAAAAAAAREQAAACbC3pritYu5AxUCKAJDMxgLdnRzX3ByZXZpZXccF0CWgEKPXCj2GCFkYXNoX2dlbjJod2Jhc2ljX2hxMl9mcmFnXzJfdmlkZW8SABgYdmlkZW9zLnZ0cy5jYWxsYmFjay5wcm9kOBJWSURFT19WSUVXX1JFUVVFU1QbCogVb2VtX3RhcmdldF9lbmNvZGVfdGFnBm9lcF9oZBNvZW1fcmVxdWVzdF90aW1lX21zATAMb2VtX2NmZ19ydWxlB3VubXV0ZWQTb2VtX3JvaV9yZWFjaF9jb3VudAEwEW9lbV9pc19leHBlcmltZW50AAxvZW1fdmlkZW9faWQPMzIwMDMzMjEwNDg0MzU3Em9lbV92aWRlb19hc3NldF9pZA8yOTE5NjEzNzY3Nzc5MjkVb2VtX3ZpZGVvX3Jlc291cmNlX2lkDzk2OTk2NTQ1MDc3ODUyORxvZW1fc291cmNlX3ZpZGVvX2VuY29kaW5nX2lkEDIxODc1NDkxNjgxMDczOTIOdnRzX3JlcXVlc3RfaWQAJQIcACWOAhsIiAFzBDc1MTgCY2QKMjAyMy0wOC0yMwNyY2IBMANhcHAGdXBsb2FkAmN0GUNPTlRBSU5FRF9QT1NUX0FUVEFDSE1FTlQTb3JpZ2luYWxfZHVyYXRpb25fcwgxNDQwLjEyOAFmAmFkAnRzFXByb2dyZXNzaXZlX2VuY29kaW5ncwA%3D&ccb=1-7&_nc_sid=41a7d5&efg=eyJ2ZW5jb2RlX3RhZyI6Im9lcF9oZCJ9&_nc_ohc=hMOipHVykeoAX-TqJEh&_nc_ht=scontent-xsp1-1.xx&edm=APRAPSkEAAAA&oh=00_AfAGfWkXXguZ0k4L40sg2aNN9wCVstW7g6OmS9gjB5rCEg&oe=65027C30&_nc_rid=448619977275922
375,https://scontent-xsp1-1.xx.fbcdn.net/v/t39.25447-2/10000000_308015035139102_6413989868342624205_n.mp4?_nc_cat=105&vs=5ff838536f1e6f45&_nc_vs=HBksFQAYJEdJQ1dtQUFlUk1GV0l4Z0JBTTAtaEctTkVRTlpibWRqQUFBRhUAAsgBABUAGCRHSUNXbUFDWDdNbmxJTzhBQUQ0N3BibFZHd0FUYnY0R0FBQUYVAgLIAQBLB4gScHJvZ3Jlc3NpdmVfcmVjaXBlATENc3Vic2FtcGxlX2ZwcwAQdm1hZl9lbmFibGVfbnN1YgAgbWVhc3VyZV9vcmlnaW5hbF9yZXNvbHV0aW9uX3NzaW0AKGNvbXB1dGVfc3NpbV9vbmx5X2F0X29yaWdpbmFsX3Jlc29sdXRpb24AHXVzZV9sYW5jem9zX2Zvcl92cW1fdXBzY2FsaW5nABFkaXNhYmxlX3Bvc3RfcHZxcwAVACUAHIwXQAAAAAAAAAAREQAAACb0%2FvSv8qzvBBUCKAJDMxgLdnRzX3ByZXZpZXccF0CWgEKPXCj2GCFkYXNoX2dlbjJod2Jhc2ljX2hxMl9mcmFnXzJfdmlkZW8SABgYdmlkZW9zLnZ0cy5jYWxsYmFjay5wcm9kOBJWSURFT19WSUVXX1JFUVVFU1QbCogVb2VtX3RhcmdldF9lbmNvZGVfdGFnBm9lcF9oZBNvZW1fcmVxdWVzdF90aW1lX21zATAMb2VtX2NmZ19ydWxlB3VubXV0ZWQTb2VtX3JvaV9yZWFjaF9jb3VudAEwEW9lbV9pc19leHBlcmltZW50AAxvZW1fdmlkZW9faWQPMjgwNjk4MTU3OTMyNzE5Em9lbV92aWRlb19hc3NldF9pZBAxMDA5NzMyOTEzNTU4NTAyFW9lbV92aWRlb19yZXNvdXJjZV9pZBAxMzcwNzYyNzUzNTE1NDUwHG9lbV9zb3VyY2VfdmlkZW9fZW5jb2RpbmdfaWQQMTUyNzk2MDkwMTM0MDIyMg52dHNfcmVxdWVzdF9pZAAlAhwAJY4CGwiIAXMENjIwMwJjZAoyMDIzLTA4LTIzA3JjYgEwA2FwcAZ1cGxvYWQCY3QZQ09OVEFJTkVEX1BPU1RfQVRUQUNITUVOVBNvcmlnaW5hbF9kdXJhdGlvbl9zCDE0NDAuMTI4AWYCYWQCdHMVcHJvZ3Jlc3NpdmVfZW5jb2RpbmdzAA%3D%3D&ccb=1-7&_nc_sid=41a7d5&efg=eyJ2ZW5jb2RlX3RhZyI6Im9lcF9oZCJ9&_nc_ohc=-NQShH-hpYIAX8NAUwa&_nc_oc=AQmwy1Tas0MmuRAe-D9xs_W4aM0uEiq5FBYwuDC0zVsUdxONou9SGcPnGBoY8uFeY3gA3gBg9M0Cipbl4O2K8cTR&_nc_ht=scontent-xsp1-1.xx&edm=APRAPSkEAAAA&oh=00_AfAX56d1YT1suHDWJKvNscN5h2F3fHsxtZk2SH6xCLi1dA&oe=65023218&_nc_rid=473264425713236
376,https://scontent-xsp1-1.xx.fbcdn.net/v/t39.25447-2/10000000_812873586954329_813759130113513751_n.mp4?_nc_cat=103&vs=a38bf26f5e488459&_nc_vs=HBksFQAYJEdJQ1dtQUJaMEdYaFRlTUNBQmVaSlF1ZURVc0xibWRqQUFBRhUAAsgBABUAGCRHSUNXbUFDd2RHS3laUUVGQUFnYjJYaDN5bjFoYnY0R0FBQUYVAgLIAQBLB4gScHJvZ3Jlc3NpdmVfcmVjaXBlATENc3Vic2FtcGxlX2ZwcwAQdm1hZl9lbmFibGVfbnN1YgAgbWVhc3VyZV9vcmlnaW5hbF9yZXNvbHV0aW9uX3NzaW0AKGNvbXB1dGVfc3NpbV9vbmx5X2F0X29yaWdpbmFsX3Jlc29sdXRpb24AHXVzZV9sYW5jem9zX2Zvcl92cW1fdXBzY2FsaW5nABFkaXNhYmxlX3Bvc3RfcHZxcwAVACUAHIwXQAAAAAAAAAAREQAAACbAveLnjJWaDRUCKAJDMxgLdnRzX3ByZXZpZXccF0CWf%2ByLQ5WBGCFkYXNoX2dlbjJod2Jhc2ljX2hxMl9mcmFnXzJfdmlkZW8SABgYdmlkZW9zLnZ0cy5jYWxsYmFjay5wcm9kOBJWSURFT19WSUVXX1JFUVVFU1QbCogVb2VtX3RhcmdldF9lbmNvZGVfdGFnBm9lcF9oZBNvZW1fcmVxdWVzdF90aW1lX21zATAMb2VtX2NmZ19ydWxlB3VubXV0ZWQTb2VtX3JvaV9yZWFjaF9jb3VudAEwEW9lbV9pc19leHBlcmltZW50AAxvZW1fdmlkZW9faWQQNjczMzQ1NjQwNjcxODQ5NxJvZW1fdmlkZW9fYXNzZXRfaWQQMzYwNTgzNTM3MzAzMjQ1MRVvZW1fdmlkZW9fcmVzb3VyY2VfaWQQMzcxNjcxMTc5ODU1ODU2MBxvZW1fc291cmNlX3ZpZGVvX2VuY29kaW5nX2lkDzkyMDI1NDc5OTQ2MzA4Ng52dHNfcmVxdWVzdF9pZAAlAhwAJY4CGwiIAXMDMzU5AmNkCjIwMjMtMDgtMjMDcmNiATADYXBwBnVwbG9hZAJjdBlDT05UQUlORURfUE9TVF9BVFRBQ0hNRU5UE29yaWdpbmFsX2R1cmF0aW9uX3MIMTQ0MC4wNjQBZgJhZAJ0cxVwcm9ncmVzc2l2ZV9lbmNvZGluZ3MA&ccb=1-7&_nc_sid=41a7d5&efg=eyJ2ZW5jb2RlX3RhZyI6Im9lcF9oZCJ9&_nc_ohc=j4OfGnkZQMcAX_RYUlA&_nc_ht=scontent-xsp1-1.xx&edm=APRAPSkEAAAA&oh=00_AfASve5CdSBZbOqE_7BVi5HDHxvYRBfY0GOzSM2w7fczhw&oe=6503843D&_nc_rid=042457289698160
377,https://scontent-xsp1-3.xx.fbcdn.net/v/t39.25447-2/10000000_1491160228363935_1851430010930955118_n.mp4?_nc_cat=109&vs=5e60b98aa899e0c1&_nc_vs=HBksFQAYJEdJQ1dtQUNmLXJiTE0wd0ZBRzZEQ1NESm1iRVpibWRqQUFBRhUAAsgBABUAGCRHSUNXbUFEZ0lSTU9aVmNDQUlJNndMTGhqcWN4YnY0R0FBQUYVAgLIAQBLB4gScHJvZ3Jlc3NpdmVfcmVjaXBlATENc3Vic2FtcGxlX2ZwcwAQdm1hZl9lbmFibGVfbnN1YgAgbWVhc3VyZV9vcmlnaW5hbF9yZXNvbHV0aW9uX3NzaW0AKGNvbXB1dGVfc3NpbV9vbmx5X2F0X29yaWdpbmFsX3Jlc29sdXRpb24AHXVzZV9sYW5jem9zX2Zvcl92cW1fdXBzY2FsaW5nABFkaXNhYmxlX3Bvc3RfcHZxcwAVACUAHIwXQAAAAAAAAAAREQAAACbykdOGx83SBBUCKAJDMxgLdnRzX3ByZXZpZXccF0CWf%2ByLQ5WBGCFkYXNoX2dlbjJod2Jhc2ljX2hxMl9mcmFnXzJfdmlkZW8SABgYdmlkZW9zLnZ0cy5jYWxsYmFjay5wcm9kOBJWSURFT19WSUVXX1JFUVVFU1QbCogVb2VtX3RhcmdldF9lbmNvZGVfdGFnBm9lcF9oZBNvZW1fcmVxdWVzdF90aW1lX21zATAMb2VtX2NmZ19ydWxlB3VubXV0ZWQTb2VtX3JvaV9yZWFjaF9jb3VudAEwEW9lbV9pc19leHBlcmltZW50AAxvZW1fdmlkZW9faWQQMTExNzQxMjI1NTg5ODgxMRJvZW1fdmlkZW9fYXNzZXRfaWQQNjYwODM1NTE2OTIyNDUzNBVvZW1fdmlkZW9fcmVzb3VyY2VfaWQQMTMwNzU1MjIwMDE1NjI4MRxvZW1fc291cmNlX3ZpZGVvX2VuY29kaW5nX2lkEDEwMjIxMjI4NDIzMDkxOTAOdnRzX3JlcXVlc3RfaWQAJQIcACWOAhsIiAFzBDU4OTECY2QKMjAyMy0wOC0yMwNyY2IBMANhcHAGdXBsb2FkAmN0GUNPTlRBSU5FRF9QT1NUX0FUVEFDSE1FTlQTb3JpZ2luYWxfZHVyYXRpb25fcwgxNDQwLjA2NAFmAmFkAnRzFXByb2dyZXNzaXZlX2VuY29kaW5ncwA%3D&ccb=1-7&_nc_sid=41a7d5&efg=eyJ2ZW5jb2RlX3RhZyI6Im9lcF9oZCJ9&_nc_ohc=AgWorVT2_SwAX9Fbvm6&_nc_ht=scontent-xsp1-3.xx&edm=APRAPSkEAAAA&oh=00_AfAtrv_a_K7Bi2vQU8ZvdG1FvdXoseI2CdzQcAJEiLOAcQ&oe=6503AD37&_nc_rid=672724386478233
378,https://scontent-xsp1-2.xx.fbcdn.net/v/t39.25447-2/10000000_279802354776547_7157893603160069777_n.mp4?_nc_cat=101&vs=fbe1bd348efd3a8d&_nc_vs=HBksFQAYJEdJQ1dtQURqdWZhUGV2NEFBSkdXWmRSTzhsVmpibWRqQUFBRhUAAsgBABUAGCRHSUNXbUFCRUpwNXlRUFlDQU9WWGhXR2tzRmx5YnY0R0FBQUYVAgLIAQBLB4gScHJvZ3Jlc3NpdmVfcmVjaXBlATENc3Vic2FtcGxlX2ZwcwAQdm1hZl9lbmFibGVfbnN1YgAgbWVhc3VyZV9vcmlnaW5hbF9yZXNvbHV0aW9uX3NzaW0AKGNvbXB1dGVfc3NpbV9vbmx5X2F0X29yaWdpbmFsX3Jlc29sdXRpb24AHXVzZV9sYW5jem9zX2Zvcl92cW1fdXBzY2FsaW5nABFkaXNhYmxlX3Bvc3RfcHZxcwAVACUAHIwXQAAAAAAAAAAREQAAACbmxdr9p%2FT6AhUCKAJDMxgLdnRzX3ByZXZpZXccF0CWgBeNT987GCFkYXNoX2dlbjJod2Jhc2ljX2hxMl9mcmFnXzJfdmlkZW8SABgYdmlkZW9zLnZ0cy5jYWxsYmFjay5wcm9kOBJWSURFT19WSUVXX1JFUVVFU1QbCogVb2VtX3RhcmdldF9lbmNvZGVfdGFnBm9lcF9oZBNvZW1fcmVxdWVzdF90aW1lX21zATAMb2VtX2NmZ19ydWxlB3VubXV0ZWQTb2VtX3JvaV9yZWFjaF9jb3VudAEwEW9lbV9pc19leHBlcmltZW50AAxvZW1fdmlkZW9faWQQMTIxNTA1ODMxNTg1NjEyOBJvZW1fdmlkZW9fYXNzZXRfaWQQMzI4MTkwNTI5NTQ0MDkyOBVvZW1fdmlkZW9fcmVzb3VyY2VfaWQPODMzMjI5MDIxNzI5MTM5HG9lbV9zb3VyY2VfdmlkZW9fZW5jb2RpbmdfaWQQMjI4Mzc4MTc1NTE1NTg1NQ52dHNfcmVxdWVzdF9pZAAlAhwAJY4CGwiIAXMDOTQzAmNkCjIwMjMtMDgtMjMDcmNiATADYXBwBnVwbG9hZAJjdBlDT05UQUlORURfUE9TVF9BVFRBQ0hNRU5UE29yaWdpbmFsX2R1cmF0aW9uX3MIMTQ0MC4xMDcBZgJhZAJ0cxVwcm9ncmVzc2l2ZV9lbmNvZGluZ3MA&ccb=1-7&_nc_sid=41a7d5&efg=eyJ2ZW5jb2RlX3RhZyI6Im9lcF9oZCJ9&_nc_ohc=qpIvHm_zMesAX_4bN20&_nc_ht=scontent-xsp1-2.xx&edm=APRAPSkEAAAA&oh=00_AfCLOVL1JzwOx0WLPrOgFnV6WAJDEPnb1jR3bQt3qvUinw&oe=65038EFB&_nc_rid=628592906030087
379,https://scontent-xsp1-2.xx.fbcdn.net/v/t39.25447-2/10000000_2247160988988361_2247386933336352619_n.mp4?_nc_cat=102&vs=42f9041a5dbf368d&_nc_vs=HBksFQAYJEdJQ1dtQURKYzREd3gtc0hBR3NuWGpxQ1VqQWZibWRqQUFBRhUAAsgBABUAGCRHSUNXbUFCQXRVZ3FPdllDQUs0UG4yRzZYVkIzYnY0R0FBQUYVAgLIAQBLB4gScHJvZ3Jlc3NpdmVfcmVjaXBlATENc3Vic2FtcGxlX2ZwcwAQdm1hZl9lbmFibGVfbnN1YgAgbWVhc3VyZV9vcmlnaW5hbF9yZXNvbHV0aW9uX3NzaW0AKGNvbXB1dGVfc3NpbV9vbmx5X2F0X29yaWdpbmFsX3Jlc29sdXRpb24AHXVzZV9sYW5jem9zX2Zvcl92cW1fdXBzY2FsaW5nABFkaXNhYmxlX3Bvc3RfcHZxcwAVACUAHIwXQAAAAAAAAAAREQAAACbm5qyp5J62AhUCKAJDMxgLdnRzX3ByZXZpZXccF0CWf%2ByLQ5WBGCFkYXNoX2dlbjJod2Jhc2ljX2hxMl9mcmFnXzJfdmlkZW8SABgYdmlkZW9zLnZ0cy5jYWxsYmFjay5wcm9kOBJWSURFT19WSUVXX1JFUVVFU1QbCogVb2VtX3RhcmdldF9lbmNvZGVfdGFnBm9lcF9oZBNvZW1fcmVxdWVzdF90aW1lX21zATAMb2VtX2NmZ19ydWxlB3VubXV0ZWQTb2VtX3JvaV9yZWFjaF9jb3VudAEwEW9lbV9pc19leHBlcmltZW50AAxvZW1fdmlkZW9faWQPODMwNTEwNDAyMDc4MjgxEm9lbV92aWRlb19hc3NldF9pZBAxMzUwNjg5Njc5MTkyOTM3FW9lbV92aWRlb19yZXNvdXJjZV9pZA82ODIyMjYwNzA0MjgwODMcb2VtX3NvdXJjZV92aWRlb19lbmNvZGluZ19pZBAxMzU2MjAyMTkxOTA2MDE3DnZ0c19yZXF1ZXN0X2lkACUCHAAljgIbCIgBcwQ2NTcxAmNkCjIwMjMtMDgtMjMDcmNiATADYXBwBnVwbG9hZAJjdBlDT05UQUlORURfUE9TVF9BVFRBQ0hNRU5UE29yaWdpbmFsX2R1cmF0aW9uX3MIMTQ0MC4wNjQBZgJhZAJ0cxVwcm9ncmVzc2l2ZV9lbmNvZGluZ3MA&ccb=1-7&_nc_sid=41a7d5&efg=eyJ2ZW5jb2RlX3RhZyI6Im9lcF9oZCJ9&_nc_ohc=FeB65MdCmikAX9qkzFu&_nc_ht=scontent-xsp1-2.xx&edm=APRAPSkEAAAA&oh=00_AfD8xxd63ai9-H5f4Gz1MvSwCnpvtoSA036bsshdl1BO_g&oe=6503B953&_nc_rid=494178389726729
